PART,Other
i know 11-09-20sUser89,Statement
it got warm?,whQuestion
.ACTION kicks 11-09-20sUser89 there you go sweet heart.,Other
ok,Other
.wz 92129,Other
" .San Diego, California. -- 4.  4:03 PM PST",Other
 .Temp. 73%    ,Other
-17 is warm???,ynQuestion
lol,Other
h 11-09-40sUser17,Other
11-09-40sUser4.. ya need some root b gone or something?,ynQuestion
11-09-40sUser11,Statement
hi 11-09-40sUser3,Other
had mine declawed and fixed at the same time......poor cat didn't move for a month,Statement
root b gone?,whQuestion
awwwwww,Other
would never declaw a cat,Statement
poor thing,Statement
what am I missing 11-09-40sUser18?,whQuestion
PART,Other
hiy 11-09-40sUser17,Other
".ACTION is fixed, but still have my claws.",Other
11-09-40sUser18 .. or 11-09-40sUser18?,Statement
t/c all  laters,Other
hi 11-09-40sUser19:),Other
if the cat was strickly indoor .. i think I would ,Statement
hey......she never goes outside,Statement
lol 11-09-40sUser8,Other
JOIN,Other
you wear them long 11-09-40sUser8?,ynQuestion
PART,Other
"mine has his claws, we have foxes here once in a while!",Other
hi all ,Other
hi 11-09-40sUser32,Other
sowwy 11-09-40sUser4.. i dont remember now,Statement
she's scared to death to go out,Statement
hi 11-09-40sUser11,Other
(((((11-09-40sUser32))))) hiya,Other
keep them sharp on the furniture 11-09-40sUser19 ;),Statement
11-09-40sUser18 hi,Other
i would b too 11-09-40sUser22,Statement
sleeps under my covers,Statement
but not when I'm there....lol,Other
but seeing as i have all my claws.. i go where i wanna,Other
PART,Other
11-09-40sUser18!!!!!!!!!!!!!!!!!!!!!!!!!!!!   well thanks a lot ... Now you've given me a complex,Other
hah 11-09-40sUser18,Other
hmmm 11-09-40sUser22,Statement
hmmmmmmmmmm,Statement
lol 11-09-40sUser18,Other
hahahaa 11-09-40sUser18,Other
"well i tried to scroll, 11-09-40sUser4.. sorry",Statement
PART,Other
11-09-40sUser0,Statement
<makes note ... 11-09-40sUser18 has all her claws>,Statement
oh,Statement
11-09-40sUser18.....that could either be scary or a heck of a lot of fun ;),Statement
winks 11-09-40sUser30,Statement
noted 11-09-40sUser30 heheh,Statement
ya think 11-09-40sUser22???,ynQuestion
PART,Other
heck yes,Other
giggles,Other
lol,Other
PART,Other
scrollin' ....scrollin'.....scrollin'................keep them words a rollin'........................CHATHIDE!!!!!!!!!!!!!!!!!!!!!!,Other
ahhh// pain pills r working,Statement
as if you didn't know,Statement
laffs,Other
lmao 11-09-40sUser18,Other
hahaha 11-09-40sUser4,Other
JOIN,Other
JOIN,Other
wb 11-09-40sUser7,Other
wb 11-09-40sUser7,Other
wb 11-09-40sUser7,Other
wb 11-09-40sUser7,Other
11-09-40sUser33,Statement
hiya 11-09-40sUser33,Other
wb 11-09-40sUser7,Other
hi 11-09-40sUser33,Other
.ACTION lets cat chat .,Other
hi 11-09-40sUser19,Other
good for a laugh eh 11-09-40sUser18:),Statement
hi ya 11-09-40sUser33,Other
hey 11-09-40sUser18,Other
brb .. need a pop,Other
PART,Other
cuteness back,Statement
"thanks , 11-09-40sUser19 , 11-09-40sUser18 , 11-09-40sUser30 , 11-09-40sUser11  ..  Hi 11-09-40sUser33  !",Statement
hiya 11-09-40sUser22 yoder,Other
hey 11-09-40sUser11,Other
lol,Other
hiya 11-09-40sUser7,Other
wb 11-09-40sUser7 darlin,Other
hi 11-09-40sUser8,Other
thanks 11-09-40sUser8 ,Statement
I should change my name,Statement
hiya 11-09-40sUser33,Other
has to color her hair tomorrow.. meant to do it today,Statement
"it was cute..BUT now I got that tune""rolling rolling rolling....stuck in my head...sigh",Statement
brb,Other
what color 11-09-40sUser18?,whQuestion
PART,Other
hb 11-09-40sUser4,Other
JOIN,Other
"light golden brown, 11-09-40sUser22",Statement
Hi 11-09-40sUser34 ,Other
11-09-40sUser34,Statement
would like to git a purple color weave,Statement
hi 11-09-40sUser34,Other
mmmmmmmmmm,Statement
hiya 11-09-40sUser34,Other
hiya 11-09-40sUser34,Other
.ACTION pictures the blues brothers behind that chicken wire screen.,Other
(((((((((( 11-09-40sUser34 ))))))))))))),Other
Hi 11-09-40sUser7.........how are you????,whQuestion
hi 11-09-40sUser33,Other
back,Statement
Hi 11-09-40sUser19,Other
11-09-40sUser34  ok here .. how have  you been ?,whQuestion
Hi 11-09-40sUser11,Other
<burp>,Statement
hiya 11-09-40sUser34,Other
oops,Statement
Hi 11-09-40sUser33,Other
hey 11-09-40sUser15,Other
scusezzy 11-09-40sUser30?,whQuestion
would give 5 dollars for just 5 min inside 11-09-40sUser8s mind,Statement
11-09-40sUser18....is that the natural color?,ynQuestion
wb 11-09-40sUser30,Other
yes 11-09-40sUser22,Other
lmao 11-09-40sUser18,Other
lol,Other
doing ok 11-09-40sUser7.....ty good to see you ,Statement
snow outside and cold soda inside .. what's wrong with this picture?,whQuestion
winks 11-09-40sUser8,Statement
you too 11-09-40sUser34  :-),Statement
minus the gray?,ynQuestion
ducking,Statement
Hi 11-09-40sUser34,Other
Hi 11-09-40sUser31,Other
"omg 11-09-40sUser18, laughing my ass off here",Statement
Hi 11-09-40sUser33,Other
"tlak bout an Eticket ride, 11-09-40sUser8",Statement
.ACTION hands 11-09-40sUser30 some hot chocolate.,Other
Hi 11-09-40sUser31,Other
giggles,Statement
hehehehe,Other
Hi ((((((((11-09-40sUser18)))))))),Other
hey 11-09-40sUser30,Other
Hi 11-09-40sUser8,Other
some people dont realize what they say and how it affects others,Statement
t/y 11-09-40sUser7 :-) ,Statement
JOIN,Other
11-09-40sUser35,Statement
Hi 11-09-40sUser35 ,Other
uh oh,Statement
ahem .. 11-09-40sUser34?,ynQuestion
Hi 11-09-40sUser30,Other
hiya 11-09-40sUser35.. ltnc,Other
hi ya 11-09-40sUser35,Other
:),Other
hi 11-09-40sUser35,Other
im just glad mothers day is over with today,Statement
hi 11-09-40sUser19,Other
hi 11-09-40sUser7,Other
11-09-40sUser19!!,Other
h 11-09-40sUser18,Other
.ACTION doesnt take comments in chat too seriously .,Other
"today, 11-09-40sUser31?",ynQuestion
11-09-40sUser30!!!!!!!!!!!!!!!!!!!!!!,Other
hi 11-09-40sUser11,Other
lol,Other
11-09-40sUser35.. im 11-09-40sUser18 wasMsUtah,Statement
hi 11-09-40sUser33,Other
PART,Other
JOIN,Other
11-09-40sUser30 11-09-40sUser30 11-09-40sUser30 of the jungle,Statement
yes 11-09-40sUser30?????,whQuestion
yep..today is my payday...and thats mothers day..this mother gets this ..that mother gets that and all the other mothers get the rest,Other
I thought all those k's would result in a ###,Statement
PART,Other
JOIN,Other
s'ok 11-09-40sUser22.. winks,Statement
haha 11-09-40sUser31 ,Other
omg 11-09-40sUser31.......you have a list of mothas,Statement
!Whisper,Other
.ACTION Whispering Reminder: First ask in the room before whispering a chatter - unless the person has already ok'd the PM ~ Thanks..,Other
just sayn hello 11-09-40sUser34,Statement
whewwwwww......thought I was going to the corner,Statement
PART,Other
sure do...lol,Other
laffs at 11-09-40sUser31,Statement
"yep chattin outta be fun ,some folks take it too seriously 11-09-40sUser7",Other
oh sorry 11-09-40sUser30......Hi.......how are u?????,whQuestion
Hi 11-09-40sUser33,Other
would you take a dirty sock seriously here 11-09-40sUser7?,ynQuestion
11-09-40sUser33  yep ..,Other
hey 11-09-40sUser34,Other
nevah evah would i take this serious,Statement
I am cold but good thanks .. how are you?,whQuestion
i about wrecked the bike this afternoon..was coming down the hill went to stop and hit an oil slick,Statement
PART,Other
.ACTION looks at 11-09-40sUser3 .,Other
omg 11-09-40sUser31,Other
i bet its cold where 11-09-40sUser34 is,Statement
yeah...i was doing the aligator walk believe that,Statement
is it crusty too ?,ynQuestion
??,whQuestion
.ACTION tosses 11-09-40sUser7 one his sox*.,Other
lol,Other
only place i wanna c crust is on a pie,Statement
"omg whats crusty 11-09-40sUser7, lol",whQuestion
minus a lot here ... and snowy,Statement
pie 11-09-40sUser18?,ynQuestion
lol,Other
11-09-40sUser19  the sock ..,Statement
lol,Other
ohwa. lol,Other
"pumpkin, 11-09-40sUser19",Statement
ewwww caca,Statement
you know .. men and their  crusty socks ,Statement
JOIN,Other
dont know any 11-09-40sUser7.. tyvm,Statement
hi 11-09-40sUser37,Other
hi ya 11-09-40sUser37,Other
oh and underwear,Statement
11-09-40sUser37,Statement
mines not crusty...but they do stans on their own,Statement
11-09-40sUser7....only when we wear them for a week at a time,Statement
hi 11-09-40sUser11 ,Other
stand,Other
lol 11-09-40sUser18 ,Other
hi 11-09-40sUser18,Other
lol ,Other
hey 11-09-40sUser33,Other
crusty da clown,Statement
.ACTION wears white socks ... and I change them every day whether or not they need changing.,Other
luvs pumpkin pie with whuuped cream,Statement
mmmmmm 11-09-40sUser18,Statement
man i havent had pumpkin pie in a long time,Statement
i want some,Statement
11-09-40sUser18......have you had pumpkin ice cream?,ynQuestion
mmmmmmmmmm 11-09-40sUser18 with whipped creme?,ynQuestion
legpain,Statement
.ACTION like wuuppin cream.,Other
I used to make pumpkin bagels,Statement
PART,Other
no 11-09-40sUser22.. figure i dont need to learn any new items to love,Other
omg 11-09-40sUser30 yummy,Other
lol,Other
they were yummy,Statement
yep.. whupped 11-09-40sUser8,Other
PART,Other
I have a basket of socks .. you know the missing sock ,Statement
lol,Other
 the dreaded missing sock basket,Statement
i might  have yours 11-09-40sUser7..i always have extras,Other
haven't been buying pumpkins recently .. too much prep after halloween is done,Statement
when youve given up  hope and toss the one sock . the other always appears,Statement
"when i find an ""estra"" sock.. the cat or dog gets it as a toy",Statement
11-09-40sUser7.....send them here....I'll wear them,Statement
JOIN,Other
lol 11-09-40sUser31  ,Other
hell..i just found out about that Downy ball...,Statement
maybe I could make some from canned pumpkin,Statement
what an invention,Statement
um,Statement
lol 11-09-40sUser31,Other
my husband asked .. how does that happen .. 2 go in the wash .. one comes out of the dryer .....,Statement
JOIN,Other
laffs 11-09-40sUser31,Other
now i'm hungry,Statement
I will e-mail you a pumpkin bagel 11-09-40sUser19,Statement
dont know how it works..but it does,Statement
lol,Other
hate to tell y'all how long its been since i used fabric softener,Statement
PART,Other
.ACTION wonders if they sell the mising socks @ pet stores.,Other
laundry trolls steal them 11-09-40sUser7,Statement
anyone from cnnecticut!?,ynQuestion
11-09-40sUser8  lol yep ,Other
Hi 11-09-40sUser15,Other
Hi 11-09-40sUser39,Other
almost 11-09-40sUser39.. u there?,ynQuestion
hi 11-09-40sUser34 \,Other
I am sure someone is from CT,Statement
fabric softner can cause rashes . and allergies ,Statement
you know when you do you own laundry when you go out and your back itches and you pull out a fabric sheet,Statement
Ct ?? huh ??? wheres that ,whQuestion
Connecticutt,Statement
JOIN,Other
lol,Other
lives closes to CT........lol,Statement
hi 11-09-40sUser40,Other
new england usa?,ynQuestion
11-09-40sUser7.. it adds wax to ur clothes.. u think cottons breathe?.. not with wax in them.. also they collect dirt then,Statement
sneezed my head off at that new lavendar snuggles,Statement
hi,Other
on the border of CT in RI,Statement
hi 11-09-40sUser40,Other
i buy the natural,Statement
did ya 11-09-40sUser7?,ynQuestion
11-09-40sUser18  and they are bad for your  dryer   vent,Statement
.ACTION wears 100% cotton ... nm.,Other
true 11-09-40sUser7,Other
hi 11-09-40sUser21,Other
tighty whiteys,Statement
hi 11-09-40sUser34,Other
just never use fabric softener,Statement
have to,Statement
my exwife used to have me buy that femine stuff when i went to the store..never knew what flavor to get,Statement
specially ur towels,Statement
lol 11-09-40sUser31,Other
<whistles>,Statement
11-09-40sUser34  ,Statement
11-09-40sUser39  I live in Ct .. and no I dont want to have an affair ,Statement
u drank it 11-09-40sUser31??,ynQuestion
spring mountain or something,Statement
laffs 11-09-40sUser30,Other
lol 11-09-40sUser31.........flavors????????,ynQuestion
haha 11-09-40sUser7,Other
:-),Other
lol,Other
felt like jerimiah johnson,Statement
lol 11-09-40sUser7,Other
me/ checks out 11-09-40sUser7s pic,Statement
JOIN,Other
PART,Other
11-09-40sUser41,Statement
Hi 11-09-40sUser41,Other
ur gettin pretty savvy there 11-09-40sUser39,ynQuestion
ahhh ....bummer ;-(,Other
11-09-40sUser41,Statement
JOIN,Other
hi 11-09-40sUser41,Other
HI 11-09-40sUser19 and 11-09-40sUser34,Other
dyslexic 11-09-40sUser39?,ynQuestion
11-09-40sUser42,Statement
wb 11-09-40sUser42,Other
11-09-40sUser39  wait ..  how much you make a  year ?,whQuestion
JOIN,Other
"like you'd have a chance 11-09-40sUser39, lol",Statement
Hi 11-09-40sUser42,Other
Hi 11-09-40sUser42,Other
hi 11-09-40sUser43,Other
LMAO 11-09-40sUser7,Other
PART,Other
"get the nitty gritty, 11-09-40sUser7",Statement
hi 11-09-40sUser43,Other
its not what you makeit is how you makeit,Statement
you have to make more than I can spend !,Other
"well folks i think i hear the bikes coming..time to ride..take care...have a great night..talk soon..stay safe, kiss your kids and pet your dogs...later gator",Other
Bye 11-09-40sUser31  !!,Other
tc 11-09-40sUser31,Other
buh bye,Other
PART,Other
have to politely disagree with u 11-09-40sUser39 and say bull,Other
is there a time limit on the making and the spending 11-09-40sUser7?,ynQuestion
11-09-40sUser41 you just brightened up my life with your pic!,Other
and how do you make it 11-09-40sUser39??????? lol,whQuestion
blech 11-09-40sUser39,Other
dear lord my son is almost 19 and having hissy fits over xbox live ,Statement
11-09-40sUser30  hmm,Statement
JOIN,Other
laffs 11-09-40sUser7,Other
hi,Other
oh well,Statement
Hi 11-09-40sUser44,Other
11-09-40sUser43,Statement
evening 11-09-40sUser44,Other
hi 11-09-40sUser44,Other
men don't have hissy fits,Other
nice try pal,Statement
caiuse I could work for 10 yrs and you spend it in a week ... see what I mean?,Statement
PART,Other
11-09-40sUser39  .. where in Ct are you from ?,whQuestion
brb,Other
11-09-40sUser30  a week .. heck a day ,Statement
"and ur problem there, 11-09-40sUser30???",whQuestion
Hi 11-09-40sUser34,Other
hartford so what town are we not having an affari in!??,whQuestion
11-09-40sUser39  im right near Foxwoods,Statement
lol 11-09-40sUser18,Other
^ 11-09-40sUser7,Statement
"is out on the other coast, 11-09-40sUser39",Statement
Hi 11-09-40sUser15,Other
"if he cant get a pro 11-09-40sUser7, why bother",whQuestion
and a real woman never asks,Other
been there plenaty of times,Statement
same there for me 11-09-40sUser39,Statement
11-09-40sUser39  me too . too many ,Statement
11-09-40sUser7 how close are you to Indiantown Road?,whQuestion
11-09-40sUser21  very close ,Statement
I'll pick you up tomorrow night!,Other
leave the cat home!,Other
who 11-09-40sUser39??,whQuestion
11-09-40sUser39  ..   are you a high roller ?,ynQuestion
My sister and b in l live there,Statement
man.. refrains from comenting,Statement
whynot!,whQuestion
PART,Other
that means no,Statement
lol,Other
JOIN,Other
11-09-40sUser21  I saw a Fisher cat over that way ,Statement
11-09-40sUser45,Statement
JOIN,Other
hiya 11-09-40sUser45,Other
hate those things ,Statement
n^,Other
Hi 11-09-40sUser45,Other
hi 11-09-40sUser46,Other
boing,Statement
hi 11-09-40sUser45,Other
Hello 11-09-40sUser19.....11-09-40sUser18......11-09-40sUser34 :-),Other
JOIN,Other
Ive seen two fishercats near here tooooooooooo,Statement
lol to 11-09-40sUser19,Other
PART,Other
11-09-40sUser47,Statement
hi 11-09-40sUser46,Other
Hey there 11-09-40sUser15.....lol,Other
hi 11-09-40sUser47,Other
hey wb 11-09-40sUser47,Other
what is a fishercat?,whQuestion
11-09-40sUser21  ..   I have seen 3 of them ,Statement
hi 11-09-40sUser19,Other
I get different nic names but 11-09-40sUser45 is a first....lol,Statement
how long does it take for a bottle of rum to refill itself?????,whQuestion
back,Statement
hi 11-09-40sUser34,Other
wb 11-09-40sUser30,Other
Hello 11-09-40sUser30,Other
dang work getting the way of chat,Statement
thx 11-09-40sUser15,Statement
11-09-40sUser22  they are like  a tazzmaniane ? devil ,Statement
long as it takes to go to the store 11-09-40sUser18,Statement
thanks 11-09-40sUser18 ... hi 11-09-40sUser45,Statement
hah 11-09-40sUser18,Other
"fire everyone, 11-09-40sUser30",Statement
fishercat is really a weasel like animal,Statement
chit,Statement
byeeeeeeeeeeeee,Other
lol 11-09-40sUser22,Other
JOIN,Other
PART,Other
is it  a land animal?,ynQuestion
PART,Other
PART,Other
.ACTION doin da misty mountain hop arround the room.,Other
well it is because I haven't fired them that I have time to chat <grin>,Statement
dont suppose anyone here delivers?,ynQuestion
weasel......possum.....we shoot those here,Statement
lol back,Other
JOIN,Other
wb 11-09-40sUser2,Other
haha 11-09-40sUser18,Other
11-09-40sUser22  they  were bred special to kill the water rats  on Fishers island,Statement
"I would 11-09-40sUser18, but it would be Sat. evening before I could get there",Statement
shrugs,Statement
Hi (((((((((11-09-40sUser48))))))))) sweetie,Other
JOIN,Other
11-09-40sUser22  they vanished for a long time .. and now they are back .....,Statement
drop something on your foot 11-09-40sUser15?,ynQuestion
Hi 11-09-40sUser49 ,Other
:) evening guys,Other
"sighs.. story of my life, 11-09-40sUser22",Statement
JOIN,Other
Hi 11-09-40sUser49,Other
hi 11-09-40sUser49,Other
((((((((((11-09-40sUser34))))))))))) Hi honey.....how are you?,whQuestion
what can I say ;),whQuestion
lol 11-09-40sUser18,Other
"evening 11-09-40sUser7, 11-09-40sUser34 :)",Other
Hi 11-09-40sUser50 ,Other
hi 11-09-40sUser50,Other
hey 11-09-40sUser15 :),Other
brb.. samn sunset in my eyes,Other
bright blessings all,Other
evening 11-09-40sUser18 :),Other
I learn so much in this room .. it's like national Geographic and Dr Phil all rolled into one,Statement
I'm ok 11-09-40sUser48......thank you and you????,Statement
ok nuff religion lol,Statement
Hi 11-09-40sUser50,Other
petunias and rosepedals,Statement
evening 11-09-40sUser50 :),Other
lol 11-09-40sUser30,Other
PART,Other
"I'm ok, thanks, sweetie  :)",Statement
11-09-40sUser30  and ... Dr. Ruth ,Statement
brb,Other
LOL 11-09-40sUser30,Other
good to hear 11-09-40sUser48 :-) ,Statement
".ACTION is out like a republican congressman, see ya later.",Other
Hi 11-09-40sUser48  !,Other
dr phil on meds maybe,ynQuestion
PART,Other
JOIN,Other
Hi there 11-09-40sUser7,Other
ltr 11-09-40sUser8,Other
Hi 11-09-40sUser51  ,Other
ok..im back,Other
11-09-40sUser51,Statement
JOIN,Other
:11-09-40sUser52!11-09-40sUser52@11-09-40sUser52 MODE #40sPlus +o 11-09-40sUser52,Other
11-09-40sUser52,Statement
wb 11-09-40sUser18,Other
wb 11-09-40sUser18,Other
11-09-40sUser52,Statement
:11-09-40sUser52!11-09-40sUser52@11-09-40sUser52 MODE #40sPlus -o 11-09-40sUser52,Other
Hi 11-09-40sUser52 ,Other
hey 11-09-40sUser19,Other
Hi ho 11-09-40sUser52,Other
PART,Other
hi 11-09-40sUser7,Other
see ya 11-09-40sUser8,Other
hi 11-09-40sUser7,Other
bye 11-09-40sUser8,Other
Hi 11-09-40sUser51,Other
"hey 11-09-40sUser51, evening 11-09-40sUser27 :)",Other
hey 11-09-40sUser48,Other
hows the camel,whQuestion
"hi 11-09-40sUser51 ,, 11-09-40sUser52 hi",Other
11-09-40sUser52 11-09-40sUser52,Statement
evening 11-09-40sUser52 :),Other
wb 11-09-40sUser47,Other
PART,Other
"ty 11-09-40sUser34, 11-09-40sUser48.. evening senor 11-09-40sUser52",Other
hey 11-09-40sUser15,Other
hi 11-09-40sUser52,Other
lil 11-09-40sUser19 ,Statement
hi everone,Other
hey 11-09-40sUser47,Other
hiya 11-09-40sUser34,Other
hi 11-09-40sUser52,Other
PART,Other
hi 11-09-40sUser22,Other
hi 11-09-40sUser47,Other
11-09-40sUser18 hiya,Other
he must be stick and tired ;),Other
hi 11-09-40sUser49 how are you?,Other
hiya 11-09-40sUser49,Other
"Not so many O's, 11-09-40sUser34.....looks like an open mouth and that scares me with 11-09-40sUser52 around",Statement
"doin good, 11-09-40sUser47 ... how are you dear?",whQuestion
"sounds kinky, 11-09-40sUser49",Statement
rofl 11-09-40sUser48!!!!,Other
PART,Other
;) 11-09-40sUser18!!!,Other
lol 11-09-40sUser48,Other
giggles,Other
"Oh, sorry, 11-09-40sUser52...didn't see ya",Statement
doing great here 11-09-40sUser49,Other
lol,Other
lol,Other
oh man its chilly today...,Statement
:) super,Statement
hows things holdin up 11-09-40sUser52?,whQuestion
was bout 80 here 11-09-40sUser52,Statement
"lol 11-09-40sUser19 nothing holds ""up"" here...",Statement
"I can see that, 11-09-40sUser52....and I won't tell ya how I can tell",Statement
chilly?  its one of our loveliest days in ages here in MD,Statement
PART,Other
only 60 here 11-09-40sUser18.. i had to put a shirt on,Statement
lmao 11-09-40sUser48,Other
well i didn't cut that string for ya for nothin,Statement
PART,Other
giggling,Other
:),Other
correction... its 59 now...,Statement
well 11-09-40sUser52.. the case of u having to do something is still in the courst.. should is the ooperative word,Statement
dang .... we appreciate 60 degrees here in MD 11-09-40sUser52 ;),Statement
what part of MD 11-09-40sUser49?,whQuestion
"sposstah tug on it, lol",Statement
rofl 11-09-40sUser49,Other
"Eastern Shore, 11-09-40sUser47",Statement
at least you didn't say 69,Statement
like u 11-09-40sUser48?,ynQuestion
I grew up in OC 11-09-40sUser49,Statement
hahaha 11-09-40sUser18,Other
PART,Other
11-09-40sUser49.. i lived near aberdeen and edgewood for a year,Statement
caught me,Statement
giggles,Other
lol 11-09-40sUser48,Other
"holycow .... nice place to be from, 11-09-40sUser47 :O",Statement
wishes he had something to tug on...,Statement
<---went to Edgewood Hi School,Statement
endless summer nights,Statement
lol 11-09-40sUser52,Other
JOIN,Other
all of hub's family love it there .... I like it a little further from the beach myself ;),Statement
PART,Other
.ACTION watches Laguna Beach .,Other
Aberdeen MD and Edgewood MD????,ynQuestion
it really was awesome when I was growing up. Too crowded now,Statement
likes living at least 300 ft above sea level,Statement
yes 11-09-40sUser49,Other
wow!!!  didn't realize that,Other
11-09-40sUser47  the houses there are unreal,Statement
footprints in the sand,Statement
well.. i was in the army... stationed there... LOL,Statement
JOIN,Other
has no clue what the elevation is here,Other
we like MD .... its progressive without being too maniacal,Statement
"They let YOU in the army, 11-09-40sUser52?",ynQuestion
lol,Other
waves slowly rolling up the beach,Statement
you mean the price of homes 11-09-40sUser7?,ynQuestion
"ahh, that splains it 11-09-40sUser52",Statement
don't ask don't tell,Statement
lol 11-09-40sUser53.. not only did they let me.. they commanded me.. i had no choice...,Other
Hi 11-09-40sUser53,Other
lol,Other
lmao 11-09-40sUser49,Other
hahaah11-09-40sUser48,Other
hi 11-09-40sUser34,Other
11-09-40sUser47  ..  that too .. but on laguna Beach they show the homes these kids live in ..,Statement
lol 11-09-40sUser48...,Other
seagulls off in the distance,Statement
JOIN,Other
hello 11-09-40sUser55,Other
Hi 11-09-40sUser55,Other
hi 11-09-40sUser55,Other
"blank spaces, 11-09-40sUser3?  ",ynQuestion
lived down near the beach when i was in college.. but prolly lived at least 3 miles from the beach,Statement
hi 11-09-40sUser55,Other
"yes, the space between my ears",Other
i feel faint,Statement
"3 miles, 11-09-40sUser3?",ynQuestion
sometimes thats the best way 11-09-40sUser18 .... at least you can get away from the noise   ,Statement
well my daughter is about 700 yards from the beach in san diego now.. can hear the dam waves at night,Statement
better rest up 11-09-40sUser19,Statement
nice 11-09-40sUser52,Statement
11-09-40sUser49.. it was more the traffic,Statement
"that's such a soothing thought, 11-09-40sUser52",Statement
JOIN,Other
"yeah, thats the noise I refer to 11-09-40sUser18 ;)",Other
luvs San Diego.. sighs,Statement
yes.. but ya gotta watch out for sea monsters...,Other
PART,Other
"all the polllution floating up on shore,,,,,,,,,,,",Statement
hi 11-09-40sUser35,Other
bumper to bumber down there 11-09-40sUser35,ynQuestion
i mena 11-09-40sUser49,Other
lol @ sea monsters,Other
lol,Other
"dated a couple, 11-09-40sUser48",Statement
ROFL 11-09-40sUser18,Other
11-09-40sUser27  that why we  got a pool ,Statement
dressed up like lapd and chp,Statement
11-09-40sUser18 were you into surf music?',ynQuestion
"so sad , cant even swim in the waters here",Statement
"sand in your bikini, true gritt",Statement
nah.. not really,Other
hahah 11-09-40sUser3,Other
JOIN,Other
JOIN,Other
"its hard to balance on a board when you are 5'3"" and 295lbs...",Statement
we had a little trailer just on the other side of the coastal highway in Ocean City MD for a few years .... and every night you had to wear earplugs to fall asleep .... buses ran right outside our place .... listening to the sound of brakes going Cheeeez .... and Vroooom ..... was not much fun,Statement
PART,Other
lol 11-09-40sUser52...what a visual,Statement
JOIN,Other
only wants to imagine that 11-09-40sUser52.. oh n/,Statement
giggling,Statement
m,Other
lol 11-09-40sUser18,Other
Hello room :),Other
wow 11-09-40sUser49,Other
Hi 11-09-40sUser56 ,Other
Hi 11-09-40sUser28 ,Other
hi 11-09-40sUser56,Other
11-09-40sUser56,Statement
lol 11-09-40sUser56,Other
suffers from hazy shades of winter,Statement
lol,Other
wow 11-09-40sUser49 that would have been terrible. We were on the bay.  What street were you on 11-09-40sUser49?,Statement
hear the salvation army band...,Statement
"thot it was just a haze left over from the 60s, 11-09-40sUser3",Statement
are you following me ?,ynQuestion
sw is very warm 11-09-40sUser3,Statement
lol,Other
yeah .... I like more peace-and-quiet than excitement ..... so sex is out ;),Statement
"sing it, 11-09-40sUser52",Statement
I got here first,Statement
i dont think so,Other
good night all,Other
"they sang some of them beach songs, 11-09-40sUser52.. didnt they?",ynQuestion
down by the riverside there's got to be a better ride than what you got planned...,Statement
PART,Other
nite 11-09-40sUser19,Other
shes sick maybe,Statement
look on the opener i am here first,Statement
not S&G 11-09-40sUser18...,Other
LOL,Other
oh,Statement
"on second thought, DON""T sing it, 11-09-40sUser52",Other
lmao 11-09-40sUser48,Other
turns up blue cheer ,Statement
"laundry, 11-09-40sUser27?",ynQuestion
um 11-09-40sUser18,Statement
blue cheer was acid metal,Statement
HI 11-09-40sUser7,Other
How are you?,whQuestion
hmmm,Statement
"11-09-40sUser28  ok here , You ?",whQuestion
oh.. never knew that,Statement
.ACTION uses blue cheer in laundry.,Other
maybe not 11-09-40sUser56,Statement
they were from sf ,Statement
snorts blue cheer,Statement
.ACTION looks at 11-09-40sUser55  .. .,Other
huh..lol ?,whQuestion
wisconsin?,ynQuestion
.ACTION yawns.,Other
"Hello 11-09-adultsUser45 , welcome to #talkcity_adults ! .4Please ask in the main room before Private Messaging others!. You can find our rules at http://forums.talkcity.com/tc-adults/start Thanks for joining us!",Other
I am going to eat! ,Other
no...lol,Other
PART,Other
lol,Other
i just thought it was original,Statement
thanks for the no hello,Statement
"Welcome to #talkcity_adults, To get your own game/control bot for your chat room please contact Dawnstar Visit http://www.shadowbots.com",Other
PART,Other
JOIN,Other
 knock in in if so say hi tracey u ok ,Statement
PART,Other
 lol ,Other
PART,Other
Hey You,Other
PART,Other
PART,Other
46/f/maine,Statement
the idiots are always on top because their insanity seems to be mostly wide spread,Statement
11-09-adultsUser8 you lost me lol,Statement
11-09-adultsUser22 i went to akron about 2 years ago and there was horrible construction on 77,Statement
JOIN,Other
where from@11-09-adultsUser12,whQuestion
double header 11-09-adultsUser29? hahahaha,ynQuestion
 i no so have i my keys r sticking lol,Statement
lol 11-09-adultsUser24 there's always yucky construction around here,Other
somewhere in the u s a,Statement
lmao,Other
lol 11-09-adultsUser8 i wont ask,Statement
JOIN,Other
between the snow plows and the rock salt the roads get trashed in the winter,Statement
like some contagious diseast,Statement
  ok ,Other
I'm thinking wisconsin,Statement
no,Other
PART,Other
JOIN,Other
.ACTION has a single header built in.,Other
11-09-adultsUser12 what you wanna chat about,whQuestion
PART,Other
what is a diseast ?,whQuestion
PART,Other
nothing much in particular,Statement
JOIN,Other
  any 1 want cupper,ynQuestion
hey 11-09-adultsUser53,Other
hey 11-09-adultsUser24,Other
2 cuppers,Statement
hi room,Other
 hi,Other
46/f/maine,Statement
dd cuppers,Statement
i'm having a cupper of coffee right now lol,Statement
lol\,Other
that's why society still is a stinky husteling mess after teo million years of darwin,Statement
PART,Other
base ball is my favorite sport!,Statement
11-09-adultsUser29,Statement
JOIN,Other
darwin is dead,Statement
sleeping is my favorite sport,Statement
